book_id,author,title,pubplace,publisher,date,volume,page,image_index,flickr_link
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000060,2,http://farm4.staticflickr.com/3708/10998108343_a03e295467_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000485,1,http://farm6.staticflickr.com/5539/10997974356_fa1accf15f_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000015,2,http://farm6.staticflickr.com/5505/10998107523_d501df6836_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000204,1,http://farm6.staticflickr.com/5482/10998050524_bb85d3878f_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000081,2,http://farm3.staticflickr.com/2807/10997973376_1f28103a8c_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000269,1,http://farm3.staticflickr.com/2892/10998106623_94b4e982dd_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000314,1,http://farm4.staticflickr.com/3695/10998105893_5945b23317_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000167,1,http://farm4.staticflickr.com/3827/10998105483_ed708c5b92_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000101,1,http://farm8.staticflickr.com/7371/10998048554_01d6bcb360_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000060,1,http://farm6.staticflickr.com/5543/10997885325_c0ea07d542_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000194,2,http://farm4.staticflickr.com/3688/10997884995_c166f06384_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000101,2,http://farm4.staticflickr.com/3684/10997884745_26c133728d_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000225,2,http://farm3.staticflickr.com/2888/10998104383_539283085c_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000014,2,http://farm8.staticflickr.com/7430/10998047014_a3bfa44cd3_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000099,2,http://farm8.staticflickr.com/7459/10997970446_63376e8f8c_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000333,1,http://farm6.staticflickr.com/5498/10998046834_9e9575fca5_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000063,2,http://farm4.staticflickr.com/3726/10998103193_eba4f9a9e2_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000019,1,http://farm6.staticflickr.com/5529/10997882185_b841c6f673_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000017,1,http://farm6.staticflickr.com/5508/10997882315_0b70423df7_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000051,1,http://farm6.staticflickr.com/5517/10997968376_c56d5c75a9_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000351,1,http://farm3.staticflickr.com/2881/10998045084_ab6a7d620e_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000062,1,http://farm4.staticflickr.com/3771/10998044524_b9d0412a58_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,01,000421,1,http://farm8.staticflickr.com/7416/10998100503_2c2dc3dfd6_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000159,2,http://farm3.staticflickr.com/2888/10997880245_c004ec8f5d_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000064,2,http://farm4.staticflickr.com/3830/10997966476_fa884320f9_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000190,2,http://farm8.staticflickr.com/7449/10997879845_55f5e68df5_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000224,2,http://farm8.staticflickr.com/7389/10997879485_0eb1e86597_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000225,1,http://farm4.staticflickr.com/3800/10998098703_8f4f3b589c_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000407,1,http://farm4.staticflickr.com/3682/10998041854_f40ae824b3_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000161,1,http://farm4.staticflickr.com/3790/10998041194_443f994596_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000273,1,http://farm6.staticflickr.com/5521/10998097753_cc9b9a9c94_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000166,1,http://farm4.staticflickr.com/3777/10998096793_1eb2d65a46_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000125,1,http://farm8.staticflickr.com/7360/10997962706_d0f2927aee_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000015,1,http://farm8.staticflickr.com/7372/10997962996_1b37ea24d2_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000101,2,http://farm4.staticflickr.com/3666/10997962286_67853bd8a5_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000208,1,http://farm3.staticflickr.com/2887/10998095673_8392aa51e5_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000035,1,http://farm6.staticflickr.com/5484/10997875175_a3ba586f1a_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000017,2,http://farm4.staticflickr.com/3809/10998037884_9283edbe18_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000352,1,http://farm4.staticflickr.com/3807/10998093703_fc26ebdb38_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000236,1,http://farm6.staticflickr.com/5541/10997872905_fae3bddc00_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000051,1,http://farm8.staticflickr.com/7381/10997871895_5212156b47_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000009,1,http://farm4.staticflickr.com/3751/10997956206_19d1248102_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000029,1,http://farm8.staticflickr.com/7418/10998089593_d62bcb5b38_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000199,2,http://farm6.staticflickr.com/5522/10998032714_3105660c16_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000239,1,http://farm3.staticflickr.com/2847/10997868825_a45e0019bc_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000101,1,http://farm6.staticflickr.com/5499/10998087433_30c5776a34_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000044,1,http://farm6.staticflickr.com/5542/10997867245_fb271cdbd3_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000070,2,http://farm4.staticflickr.com/3697/10997866815_dfdac0ed61_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000349,1,http://farm4.staticflickr.com/3793/10997951706_f72f336b2d_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000069,1,http://farm3.staticflickr.com/2878/10998085013_ea2ae26fc0_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000145,2,http://farm3.staticflickr.com/2834/10997865095_98489a2759_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000190,1,http://farm3.staticflickr.com/2842/10997864655_6c3f1d6721_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000114,2,http://farm8.staticflickr.com/7311/10998083443_0c86889870_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000068,1,http://farm6.staticflickr.com/5538/10997946796_dcfe1535ac_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000151,1,http://farm3.staticflickr.com/2826/10997860715_ce81956ae0_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000031,1,http://farm6.staticflickr.com/5498/10998022674_43bbb70988_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000063,1,http://farm6.staticflickr.com/5507/10998079733_6360561f4a_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000081,2,http://farm8.staticflickr.com/7295/10997859495_f71f1a636c_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000198,2,http://farm4.staticflickr.com/3733/10998078973_7daeab585a_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000152,1,http://farm4.staticflickr.com/3813/10997944506_e0b4a21b30_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000051,2,http://farm4.staticflickr.com/3824/10997944206_5d929b0200_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000155,2,http://farm8.staticflickr.com/7398/10997858265_9e583f7436_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000125,2,http://farm8.staticflickr.com/7414/10998077583_88a5976958_o.jpg
001216427,"FENTON, Elijah.",Poems on several occasions,London,,1717,0,000192,1,http://farm4.staticflickr.com/3778/10997942706_c0a904d30a_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000163,2,http://farm4.staticflickr.com/3674/10998076553_2330198736_o.jpg
002957043,"Pope, Alexander",[The Works of Mr. Alexander Pope. 2 vol. (Vol. 2: Essay on Man.-Epistles to several persons.-Satires of Horace.-Satires of Dr John Donne.-Epitaphs.-The Dunciad.)],London,Printed by W. Bowyer for J. Tonson and B. Lintot,1717,02,000354,1,http://farm8.staticflickr.com/7423/10998076133_d72450b6d0_o.jpg
002957663,"POPE, Alexander the Poet",[Windsor Forest. To the Right Honourable George Lord Lansdown.],London,B. Lintot,1720,0,000004,1,http://farm3.staticflickr.com/2835/10997248705_5c7fbb4e20_o.jpg
002957341,"POPE, Alexander the Poet","Eloisa to Abelard ... The second edition. (Verses to the memory of an unfortunate lady.-Florelio, a pastoral lamenting the death of the Marquis of Blandford, by Mr. Fenton.-Upon the death of her husband [Thomas Rowe] a poem, by Mrs. E. Singer.-A Ballad [T'was when the seas were roaring,] by Mr. Gay.-Richy and Sandy, a Pastoral on the death of ... Addison by A. Ramsey.-An explanation of Richy and Sandy by Mr. Burchet [in verse]. To ... A. Ramsey, on his Richy and Sandy, [verses,] by Mr. Burchet",London,B. Lintot,1720,0,000004,1,http://farm4.staticflickr.com/3697/10997461383_cddc0acbbb_o.jpg
002957663,"POPE, Alexander the Poet",[Windsor Forest. To the Right Honourable George Lord Lansdown.],London,B. Lintot,1720,0,000007,2,http://farm8.staticflickr.com/7309/10998172626_96010f308a_o.jpg
002957341,"POPE, Alexander the Poet","Eloisa to Abelard ... The second edition. (Verses to the memory of an unfortunate lady.-Florelio, a pastoral lamenting the death of the Marquis of Blandford, by Mr. Fenton.-Upon the death of her husband [Thomas Rowe] a poem, by Mrs. E. Singer.-A Ballad [T'was when the seas were roaring,] by Mr. Gay.-Richy and Sandy, a Pastoral on the death of ... Addison by A. Ramsey.-An explanation of Richy and Sandy by Mr. Burchet [in verse]. To ... A. Ramsey, on his Richy and Sandy, [verses,] by Mr. Burchet",London,B. Lintot,1720,0,000031,1,http://farm6.staticflickr.com/5515/10998303993_fbe3375967_o.jpg
002957663,"POPE, Alexander the Poet",[Windsor Forest. To the Right Honourable George Lord Lansdown.],London,B. Lintot,1720,0,000005,1,http://farm3.staticflickr.com/2887/10998301703_bbbe4aaa60_o.jpg
002957341,"POPE, Alexander the Poet","Eloisa to Abelard ... The second edition. (Verses to the memory of an unfortunate lady.-Florelio, a pastoral lamenting the death of the Marquis of Blandford, by Mr. Fenton.-Upon the death of her husband [Thomas Rowe] a poem, by Mrs. E. Singer.-A Ballad [T'was when the seas were roaring,] by Mr. Gay.-Richy and Sandy, a Pastoral on the death of ... Addison by A. Ramsey.-An explanation of Richy and Sandy by Mr. Burchet [in verse]. To ... A. Ramsey, on his Richy and Sandy, [verses,] by Mr. Burchet",London,B. Lintot,1720,0,000049,1,http://farm6.staticflickr.com/5493/10998301083_2f75857eea_o.jpg
002957341,"POPE, Alexander the Poet","Eloisa to Abelard ... The second edition. (Verses to the memory of an unfortunate lady.-Florelio, a pastoral lamenting the death of the Marquis of Blandford, by Mr. Fenton.-Upon the death of her husband [Thomas Rowe] a poem, by Mrs. E. Singer.-A Ballad [T'was when the seas were roaring,] by Mr. Gay.-Richy and Sandy, a Pastoral on the death of ... Addison by A. Ramsey.-An explanation of Richy and Sandy by Mr. Burchet [in verse]. To ... A. Ramsey, on his Richy and Sandy, [verses,] by Mr. Burchet",London,B. Lintot,1720,0,000007,2,http://farm8.staticflickr.com/7329/10998080635_2390797a4b_o.jpg
